leaid,leaname,fips,stateabb,ses,meangs,mnenrol,top100
403400,Gilbert Unified District,4,AZ,1.035346096,0.842416377,3341.270752,0
4110040,Portland SD 1J,41,OR,0.403055581,0.631002337,3298.833252,0
4501440,Charleston 01,45,SC,0.139646077,-0.045253205,3284.927002,0
3704620,Union County Public Schools,37,NC,0.722800986,1.34858951,3281.770752,0
1200330,Collier,12,FL,0.470454468,0.174331455,3277.977783,0
4701590,Hamilton County School Distrct,47,TN,-0.106893708,-0.389427105,3239.927734,0
407750,Deer Valley Unified District,4,AZ,1.019900404,0.723446245,3225.822998,0
4846680,Ysleta ISD,48,TX,-1.349013102,-0.226863944,3207.290771,0
2200300,Caddo Parish,22,LA,-0.808687447,-1.357019785,3204.53125,0
4840710,Socorro ISD,48,TX,-0.32981474,-0.054517315,3198.593018,0
806900,Adams 12 Five Star Schools,8,CO,0.717094262,0.324853016,3188.558105,0
608610,Chula Vista Elementary,6,CA,0.333464623,0.158120129,3180.797363,0
1302820,Henry County,13,GA,0.206476421,-0.193535283,3178.09375,0
633150,Riverside Unified,6,CA,0.086931267,-0.66311025,3150.364746,0
4022770,Oklahoma City,40,OK,-1.064517571,-1.621123857,3144.033691,0
1301110,Cherokee County,13,GA,0.923808906,0.809846725,3125.729248,0
2721240,Minneapolis Public School Dist.,27,MN,-0.178622888,-0.942172154,3125.094727,0
1302220,Forsyth County,13,GA,1.416308261,2.105787369,3106.583252,0
1201680,Sarasota,12,FL,0.400037952,1.054501002,3100.822266,0
2201170,Orleans Parish,22,LA,-1.189151802,-1.397678945,3082.0625,0
1201260,Marion,12,FL,-0.538550982,-0.211873708,3079.870605,0
638010,Stockton Unified,6,CA,-1.603191817,-2.30116474,3072.094482,0
638640,Sweetwater Union High,6,CA,-0.088749768,-0.787583245,3063.353027,0
1201050,Lake,12,FL,0.051427846,-0.00292348,3061.288818,0
406250,Peoria Unified School District,4,AZ,0.509579861,0.233098419,3036.270752,0
603630,Bakersfield City,6,CA,-1.709215834,-2.083099202,3011.364746,0
1804770,Indianapolis Public Schools,18,IN,-1.897981626,-1.172697857,3007.688232,0
1713710,Sd U-46,17,IL,0.59007171,-0.113737033,3000.47876,0
4502490,Horry 01,45,SC,-0.284689818,0.181952139,2994.90625,0
613920,Fontana Unified,6,CA,-0.619009311,-1.623542282,2990.446045,0
4830390,Mesquite ISD,48,TX,-0.218577657,-0.279163157,2982.813965,0
4030240,Tulsa,40,OK,-0.837223738,-1.602318504,2977.622314,0
2400330,Frederick County Public Schools,24,MD,1.160065055,0.974391209,2975.102295,0
4110820,Salem-Keizer SD 24J,41,OR,-0.473695875,-0.396730049,2973.130859,0
4815270,Corpus Christi ISD,48,TX,-0.47129984,-0.613156605,2968.418701,0
4825660,Killeen ISD,48,TX,-0.340764342,-0.279459718,2962.953369,0
4814280,Clear Creek ISD,48,TX,1.224958087,1.066380625,2956.430176,0
4703690,Rutherford County School Dist,47,TN,0.403125811,0.525267822,2944.915771,0
1200510,Escambia,12,FL,-0.346907582,-0.338745055,2938.75293,0
5100810,Chesapeake City Pblc Schs,51,VA,0.638808756,0.444007438,2933.6875,0
4101920,Beaverton SD 48J,41,OR,0.781242059,1.038723582,2927.011963,0
2703180,Anoka-Hennepin Public School Dist.,27,MN,0.922499481,1.079667012,2926.270752,0
1201770,St. Lucie,12,FL,-0.383680261,-0.387317932,2916.337158,0
802340,"Aurora, Joint District No. 28 Of The Counties Of Adams And A",8,CO,-0.476952587,-1.186666097,2908.511719,0
2101860,Fayette County,21,KY,0.192207506,0.697769253,2881.364502,0
2400390,Harford County Public Schools,24,MD,0.950958818,0.936843151,2852.886475,0
4900142,Canyons School District,49,UT,1.109990807,0.663592933,2851.022949,0
3605850,Buffalo City School District,36,NY,-2.072644635,-2.096756762,2834.123047,0
4837020,Richardson ISD,48,TX,0.313703693,0.650820218,2812.744141,0
2201650,St. Tammany Parish,22,LA,0.528398098,0.226861715,2812.5,0
4823910,Humble ISD,48,TX,1.159237906,0.490243529,2801.790771,0
3701260,Durham Public Schools,37,NC,0.132454495,-0.834025089,2768.020752,0
3172840,Lincoln Public Schools,31,NE,0.488625914,0.967036164,2752.5,0
4841220,Spring ISD,48,TX,-0.278024724,-0.934220201,2748.011719,0
3904375,Cincinnati City,39,OH,-1.333336225,-1.072344953,2727.410645,0
602610,Anaheim City,6,CA,-0.34831312,-1.566571148,2710.5,0
405930,Paradise Valley Unified District,4,AZ,0.741372236,0.519245153,2710.114502,0
625800,Moreno Valley Unified,6,CA,-0.580456469,-1.829852268,2699.662109,0
409060,Washington Elementary School District,4,AZ,-0.640992031,-1.024149603,2682.302002,0
3702370,Johnston County Schools,37,NC,-0.052546902,0.435745434,2679.645752,0
4824420,Irving ISD,48,TX,-0.358745795,-0.850999028,2665.44043,0
1200300,Clay,12,FL,0.322205422,0.640601943,2635.438232,0
4827030,Leander ISD,48,TX,1.434850955,1.142795832,2601.511719,0
631530,Poway Unified,6,CA,1.710666302,1.533976333,2596.810791,0
4818180,Edinburg CISD,48,TX,-1.333809589,-0.26342283,2593,0
4825260,Keller ISD,48,TX,1.482647094,1.134300289,2584.895264,0
4900630,Nebo District,49,UT,0.98152891,0.314989907,2577.855469,0
3701620,Gaston County Schools,37,NC,-0.571505745,-0.130567257,2572.791748,0
101920,Jefferson County,1,AL,0.039780999,-0.960795475,2554.625,0
1201110,Leon,12,FL,0.048115508,0.59811965,2551.404541,0
626370,Mt. Diablo Unified,6,CA,0.820685456,-0.440171826,2544.067627,0
4901200,Weber District,49,UT,0.892779609,-0.251050833,2540.211182,0
2929280,St. Louis City,29,MO,-1.574364995,-2.075810485,2535.206543,0
2801320,Desoto CO School Dist,28,MS,0.334757612,-0.001354012,2502.489014,0
4834860,Pharr-San Juan-Alamo ISD,48,TX,-1.717726608,-0.830161961,2495.093018,0
4828920,Mansfield ISD,48,TX,1.024004381,0.526886649,2480.011719,0
4841100,Spring Branch ISD,48,TX,0.415019022,-0.172241785,2462.755859,0
2200330,Calcasieu Parish,22,LA,-0.367887157,-0.58032541,2455.738037,0
628470,Ontario-Montclair Elementary,6,CA,-0.617404512,-1.557988506,2453.270264,0
102430,Montgomery County,1,AL,-0.694825105,-1.793276345,2449.042969,0
3624750,Rochester City School District,36,NY,-2.318594922,-2.688328895,2436.169189,0
634590,San Jose Unified,6,CA,0.909606183,-0.375608522,2433.0271,0
4704530,Williamson County School Dist,47,TN,1.865562609,2.002012291,2423.5,0
1201740,St. Johns,12,FL,0.950158261,1.524820324,2420.636475,0
3700530,Cabarrus County Schools,37,NC,0.449722575,0.480349795,2393.5625,0
4808130,Amarillo ISD,48,TX,-0.195768948,-0.00853098,2371.720947,0
1304380,Richmond County,13,GA,-1.341177156,-1.716279595,2365.53125,0
1303870,Muscogee County,13,GA,-0.898001743,-1.043859489,2352.489502,0
635130,San Ramon Valley Unified,6,CA,2.176482893,2.129394355,2343.405518,0
402690,Dysart Unified District,4,AZ,0.424480779,-0.115454384,2342.458252,0
622230,Lodi Unified,6,CA,-0.093510988,-1.239595864,2330.121582,0
5102670,Norfolk City Pblc Schs,51,VA,-0.667494388,-0.834260917,2326.46875,0
608460,Chino Valley Unified,6,CA,0.876365741,0.199649374,2321.891846,0
1301500,Coweta County,13,GA,0.490807879,-0.087829068,2321.166748,0
1803630,Fort Wayne Community Schools,18,IN,-0.515666007,-0.177608548,2310.968506,0
2200870,Lafayette Parish,22,LA,0.111022465,-0.502931101,2307.416748,0
4501170,Berkeley 01,45,SC,-0.080064606,-0.315944069,2297.145752,0
632550,West Contra Costa Unified,6,CA,0.196680712,-1.774142599,2293.138916,0
4703030,Montgomery County Schools,47,TN,-0.066755574,0.011700889,2287.325195,0
1908970,Des Moines Independent Comm School District,19,IA,-0.488430908,-1.081784554,2283.739502,0
600028,Temecula Valley Unified,6,CA,0.92453365,0.614731627,2280.175781,0
629580,Palmdale Elementary,6,CA,-0.834878975,-1.895043853,2280.148682,0
625470,Montebello Unified,6,CA,-0.594714145,-1.914202572,2275.446045,0
404230,Kyrene Elementary District,4,AZ,1.245396402,1.141198423,2272.822998,0
401680,Cartwright Elementary District,4,AZ,-1.785199467,-1.467537083,2267.92627,0
3407830,Jersey City,34,NJ,-0.174784643,-0.561888859,2267.487061,0
633860,Saddleback Valley Unified,6,CA,1.403110603,0.610800506,2255.648682,0
1304020,Paulding County,13,GA,0.365014543,-0.063181176,2249.177002,0
684500,Irvine Unified,6,CA,1.643103619,2.376207393,2243.589111,0
2634470,Utica Community Schools,26,MI,0.679517726,0.415006846,2227.145752,0
1741690,Indian Prairie CUSD 204,17,IL,1.787688985,1.936718366,2225.5,0
4826130,La Joya ISD,48,TX,-2.200762965,-0.98752873,2223.302246,0
2802190,Jackson Public School Dist,28,MS,-1.779123397,-1.711150204,2221.532715,0
100270,Baldwin County,1,AL,0.373081522,-0.067897252,2220.979248,0
628650,Orange Unified,6,CA,0.944166709,-0.190666593,2217.837891,0
1731740,Plainfield SD 202,17,IL,1.295174955,0.688525653,2216.893555,0
802490,Boulder Valley School District No. Re2,8,CO,1.45430659,1.878623176,2205.277832,0
611110,Desert Sands Unified,6,CA,0.240393468,-0.689914044,2204.716309,0
803060,"Colorado Springs, School District No. 11, In The County Of E",8,CO,0.032887484,0.387272609,2200.710449,0
4821420,Grand Prairie ISD,48,TX,-0.315926115,-0.509968337,2197.569824,0
805370,St. Vrain Valley School District No. Re1J,8,CO,0.999074716,0.89837566,2183.37207,0
4828500,Lubbock ISD,48,TX,-0.389426422,-0.588702498,2178.62793,0
4704020,Sumner County School District,47,TN,0.393158883,0.256641391,2159.988037,0
5308250,Spokane School District,53,WA,-0.437394779,0.41056904,2156.25,0
3412690,Paterson,34,NJ,-1.874529198,-1.292463111,2131.287598,0
1201380,Okaloosa,12,FL,0.323864117,0.931516735,2126.57959,0
631320,Pomona Unified,6,CA,-0.340034224,-1.703868333,2124.135254,0
641160,Visalia Unified,6,CA,-0.418953843,-1.074732603,2115.946045,0
5308700,Tacoma School District,53,WA,-0.311359679,-0.510897794,2114.93335,0
803990,Poudre School District R-1,8,CO,0.900696961,1.631723105,2113.790771,0
5102640,Newport News City Pblc Schs,51,VA,-0.293768277,-0.608331259,2107.375,0
4901140,Washington District,49,UT,0.397719922,0.538328703,2095.950684,0
2010140,Olathe,20,KS,1.402930092,1.354044038,2091.035645,0
612880,Escondido Union,6,CA,0.218682618,-1.470697562,2076.108154,0
1302610,Hall County,13,GA,0.272246477,-0.464634168,2061.966553,0
2732390,Rosemount-Apple Valley-Eagan,27,MN,1.365182397,1.405710164,2061.739502,0
609620,Compton Unified,6,CA,-1.38959374,-2.249400339,2054.608154,0
4813050,Carrollton-Farmers Branch ISD,48,TX,0.690346497,0.175385911,2054.453369,0
1302880,Houston County,13,GA,-0.035735451,0.220891519,2052.885498,0
5303960,Kent School District,53,WA,0.402050371,0.464352938,2048.333252,0
3700450,Buncombe County Schools,37,NC,0.233878619,0.658316864,2047.770874,0
610290,Cupertino Union,6,CA,2.140056565,3.438133614,2046.76123,0
632370,Rialto Unified,6,CA,-0.848733682,-1.838673871,2043.229736,0
1734510,Rockford SD 205,17,IL,-0.870248818,-1.326430706,2029.108643,0
509000,Little Rock School District,5,AR,-0.379030437,-1.264222429,2026.817261,0
5400600,Kanawha County Schools,54,WV,-0.110262945,-0.37286876,2022.317627,0
2511130,Springfield,25,MA,-2.115213508,-0.973141867,2017.347778,0
5103660,Stafford CO Pblc Schs,51,VA,1.326475951,0.565762058,2011.953125,0
2011640,Shawnee Mission Pub Sch,20,KS,1.107050587,1.000717595,2009.404785,0
2400210,Carroll County Public Schools,24,MD,1.245988575,1.263918377,2000.738647,0
4900870,Salt Lake District,49,UT,0.296280932,-0.274790177,1997.21106,0
1200030,Alachua,12,FL,0.11676201,0.279672295,1990.126465,0
4503390,Richland 02,45,SC,0.458472073,-0.348338328,1989.489624,0
4219170,Pittsburgh SD,42,PA,-0.614841348,-0.82972813,1986.728271,0
5302700,Evergreen School District (Clark),53,WA,0.117668762,0.302942252,1981.616699,0
1301860,Douglas County,13,GA,-0.186955722,-0.405378216,1970.447876,0
4826580,Lamar CISD,48,TX,0.828948756,0.63467229,1970.023315,0
2916400,Kansas City 33,29,MO,-1.369271605,-1.664969316,1963.402222,0
3703330,New Hanover County Schools,37,NC,0.152327922,0.711535245,1935.458374,0
2201020,Livingston Parish,22,LA,0.139422823,0.093349205,1934.395874,0
4816740,Denton ISD,48,TX,0.602265975,0.389748381,1933.732544,0
4829670,Mcallen ISD,48,TX,-0.92745152,-0.11713697,1930.697632,0
2400270,Charles County Public Schools,24,MD,0.80709155,0.08486645,1925.284058,0
4829850,Mckinney ISD,48,TX,1.263056557,1.126352576,1908.418579,0
615240,Glendale Unified,6,CA,0.480923198,0.437359734,1904.5,0
1200090,Bay,12,FL,-9.83E-05,0.212966916,1899.4198,0
630660,Placentia-Yorba Linda Unified,6,CA,1.121191495,0.741503332,1891.918945,0
1301410,Columbia County,13,GA,0.869132907,0.707854097,1888.9375,0
5304230,Lake Washington School District,53,WA,1.827214279,2.21320089,1884.216675,0
606390,Panama-Buena Vista Union,6,CA,0.240654137,-0.961918212,1871.891846,0
3703450,Onslow County Schools,37,NC,-0.172187582,-0.053334434,1868.520874,0
2513230,Worcester,25,MA,-0.663752228,-0.248119351,1855.569946,0
1300420,Bibb County,13,GA,-1.179219831,-1.641909948,1854.427124,0
4500720,Aiken 01,45,SC,-0.348310289,-0.682800449,1852.489624,0
3631920,Yonkers City School District,36,NY,-0.197632376,-1.249726813,1852.378784,0
609390,Colton Joint Unified,6,CA,-0.48611069,-1.711918256,1847.175659,0
2928860,Springfield R-Xii,29,MO,-0.13086139,0.098628233,1845.228271,0
3501500,Las Cruces Public Schools,35,NM,-0.487868884,-0.845701353,1843.388916,0
3702310,Iredell-Statesville Schools,37,NC,0.198985027,0.589338804,1836.239624,0
4834830,Pflugerville ISD,48,TX,0.625906342,0.206281162,1826.569824,0
4502010,Dorchester 02,45,SC,0.238879024,0.500559733,1817.802124,0
629550,Palm Springs Unified,6,CA,-0.25082531,-1.561620252,1804.094604,0
4502700,Lexington 01,45,SC,0.536106915,0.44253281,1803.989624,0
3703930,Robeson County Schools,37,NC,-1.764028068,-1.301901811,1803.416626,0
2201290,Rapides Parish,22,LA,-0.648988698,-0.880298778,1801.863159,0
4400900,Providence,44,RI,-1.568456297,-1.809744097,1798.82019,0
640150,Tustin Unified,6,CA,1.046412357,0.52570327,1797.081055,0
5508520,Madison Metropolitan School District,55,WI,0.562936759,-0.075759262,1788.894775,0
4826790,Laredo ISD,48,TX,-2.559555331,-1.444828536,1788.430176,0
606810,Cajon Valley Union Elementary,6,CA,-0.335094949,-0.853304768,1787.816895,0
5103640,Spotsylvania CO Pblc Schs,51,VA,0.844956574,0.355284888,1786.171875,0
641190,Vista Unified,6,CA,0.480056523,-0.761700711,1781.932373,0
623610,Manteca Unified,6,CA,-0.043197127,-1.341594814,1777.297241,0
3904348,Akron City,39,OH,-1.648638768,-1.308279846,1766.105225,0
4503360,Richland 01,45,SC,-0.915271437,-1.204487777,1760.489624,0
4830570,Midland ISD,48,TX,0.616870713,-0.821801742,1754.639526,0
2611600,Dearborn City School District,26,MI,-0.666014076,-0.656227588,1752.329834,0
3173740,Millard Public Schools,31,NE,1.539552707,1.484389835,1751.782104,0
100390,Birmingham City,1,AL,-1.865076066,-2.041744561,1749.063843,0
4810230,Birdville ISD,48,TX,0.304614847,0.034308163,1742.837158,0
629220,Oxnard Elementary,6,CA,-0.165638233,-2.172742108,1739.675659,0
801920,"Academy, School District No. 20, In The County Of El Paso An",8,CO,1.619794542,1.760201408,1724.166626,0
639420,Torrance Unified,6,CA,1.20792086,0.70423469,1722.256714,0
600014,Hesperia Unified,6,CA,-0.818034971,-1.444817072,1714.351318,0
616740,Hayward Unified,6,CA,0.050488717,-1.901553162,1712.283813,0
4824990,Judson ISD,48,TX,0.129536181,-0.638761177,1710.755859,0
4824060,Hurst-Euless-Bedford ISD,48,TX,0.440430047,0.712741294,1704.860474,0
4020250,Moore,40,OK,0.743740102,0.616032348,1696.532593,0
2725200,Osseo Public School District,27,MN,0.848107525,0.425134753,1685.802124,0
1803450,Evansville-Vanderburgh Sch Corp,18,IN,-0.0954169,-0.276076457,1680.694702,0
900450,Bridgeport School District,9,CT,-1.56646766,-1.973311175,1679.083374,0
5103240,Richmond City Pblc Schs,51,VA,-1.088342719,-1.13396365,1674.301636,0
2400660,Washingtion County Public Schools,24,MD,0.101401238,0.412205365,1673.95459,0
5309270,Vancouver School District,53,WA,-0.211380428,-0.011947589,1671.033325,0
2012000,Blue Valley,20,KS,2.121455784,2.243888013,1670.80957,0
600027,Lake Elsinore Unified,6,CA,0.038305605,-0.875386867,1670.689209,0
1200810,Hernando,12,FL,-0.418049667,0.152909604,1670.449463,0
611460,Downey Unified,6,CA,0.138389441,-0.866222056,1665.473022,0
641040,Victor Elementary,6,CA,-1.388100743,-1.303228052,1665.160767,0
600029,Murrieta Valley Unified,6,CA,0.741727901,0.069045383,1661.608154,0
901920,Hartford School District,9,CT,-2.881743605,-1.876039138,1660.111084,0
804350,Mesa County Valley School District No. 51,8,CO,0.26416975,0.331160314,1657.944458,0
3404590,Elizabeth,34,NJ,-0.86918011,-0.300791403,1655.650024,0
625130,Modesto City Elementary,6,CA,-1.469724531,-1.861355842,1640.391846,0
101800,Huntsville City,1,AL,-0.079652341,-0.518901466,1636.385376,0
400600,Alhambra Elementary District,4,AZ,-2.198716813,-1.338272006,1636.197876,0
4821150,Goose Creek CISD,48,TX,-0.341093694,-0.318875891,1633.360474,0
5302820,Federal Way School District,53,WA,0.088340634,0.013709837,1631.416626,0
627240,Newport-Mesa Unified,6,CA,1.221504515,0.055439537,1626.418945,0
613360,Fairfield-Suisun Unified,6,CA,0.242982395,-0.885781662,1625.121582,0
2200270,Bossier Parish,22,LA,0.055256145,-0.33634713,1622.59375,0
103030,Shelby County,1,AL,0.946973237,0.141882674,1621.145874,0
4666270,Sioux Falls School District 49-5,46,SD,0.458693196,0.42312165,1616.928589,0
5100270,Arlington CO Pblc Schs,51,VA,1.846241246,1.04640723,1612.109375,0
5507320,Kenosha School District,55,WI,-0.211717454,-0.103435189,1610.739624,0
4010590,Edmond,40,OK,1.438677044,1.217142474,1609.645142,0
620880,Lancaster Elementary,6,CA,-0.568858908,-2.277570826,1609.621582,0
3904480,South-Western City,39,OH,-0.0859978,0.018661359,1609.147339,0
5306960,Puyallup School District,53,WA,0.479909676,0.996663479,1596.25,0
3628590,Syracuse City School District,36,NY,-1.847191309,-2.848383521,1587.484375,0
1000200,Christina School District,10,DE,0.222171512,-0.35735373,1585.044922,0
1302130,Fayette County,13,GA,1.202512667,1.307685731,1583.208374,0
3701140,Davidson County Schools,37,NC,0.166737847,0.463041428,1574.875,0
2200090,Ascension Parish,22,LA,0.480659387,0.035050109,1571.197876,0
628250,Oceanside Unified,6,CA,0.312173475,-0.862281835,1563.984863,0
4205310,Central Bucks SD,42,PA,1.669363152,2.430866191,1560.65625,0
623340,Madera Unified,6,CA,-0.954989708,-1.797440286,1559.621582,0
1810650,Hamilton Southeastern Schools,18,IN,1.770719366,1.938966403,1557.645874,0
804410,"Greeley,School District No. 6, In The County Of Weld And Sta",8,CO,-0.109678923,-0.597216866,1551.046509,0
632070,Redlands Unified,6,CA,0.676644521,-0.151393619,1545.540527,0
605580,Santa Maria-Bonita,6,CA,-0.388499576,-2.029284527,1545.445923,0
601620,ABC Unified,6,CA,0.632567734,0.35717944,1544.418945,0
634880,San Marcos Unified,6,CA,0.778597822,0.549220769,1541.202759,0
4100023,Hillsboro SD 1J,41,OR,0.481447411,-0.182044883,1536.523804,0
5101800,Hampton City Pblc Schs,51,VA,-0.306154971,-0.485014923,1535.21875,0
616325,Hacienda La Puente Unified,6,CA,0.487233533,-0.509734211,1533.635132,0
2100510,Boone Co,21,KY,0.896712526,0.695991658,1533.59375,0
902790,New Haven School District,9,CT,-1.454141717,-1.380607707,1533.083374,0
3704050,Rowan-Salisbury Schools,37,NC,-0.427547924,-0.630355094,1532.072876,0
1708550,Cusd 300,17,IL,0.878909094,0.066539546,1529.96814,0
691135,Val Verde Unified,6,CA,-0.617658821,-1.029278257,1529.824341,0
1734740,Schaumburg CCSD 54,17,IL,1.011881416,1.776203387,1529.48938,0
4501110,Beaufort 01,45,SC,0.523566149,-0.349999227,1525.364624,0
3702010,Harnett County Schools,37,NC,-0.382156402,-0.664094455,1523.135376,0
613140,Evergreen Elementary,6,CA,1.207864977,1.027720647,1519.864868,0
512660,Springdale School District,5,AR,-0.072350153,-0.308521068,1517.318726,0
602430,Alvord Unified,6,CA,-0.149953267,-1.245111051,1517.148682,0
4807890,Allen ISD,48,TX,1.593640442,2.01334232,1515.453491,0
612960,Etiwanda Elementary,6,CA,1.135679818,0.666544898,1510.256714,0
614730,Fullerton Elementary,6,CA,0.60667478,0.329547752,1508.189209,0
408170,Sunnyside Unified District,4,AZ,-1.935775395,-1.699745844,1503.305298,0
627690,Norwalk-La Mirada Unified,6,CA,0.325319867,-0.974790159,1502.364868,0
635970,Saugus Union Elementary,6,CA,1.35100276,0.585513206,1495.482178,0
1303930,Newton County,13,GA,-0.542094697,-0.773307808,1494.625,0
3904384,Dayton City,39,OH,-2.379454686,-2.218095469,1491.589478,0
2803830,Rankin CO School Dist,28,MS,0.762409911,-0.043422163,1491.145874,0
609070,Coachella Valley Unified,6,CA,-1.356029701,-2.519010312,1490.648682,0
2201200,Ouachita Parish,22,LA,-0.158009517,-0.234693601,1489.197876,0
3704880,Wayne County Public Schools,37,NC,-0.842190625,-0.511418029,1485.125,0
613890,Folsom-Cordova Unified,6,CA,0.658998571,0.183088455,1485.026978,0
2628560,Plymouth-Canton Community Schools,26,MI,1.439351817,1.39375044,1478.97876,0
407080,Roosevelt Elementary District,4,AZ,-1.114884381,-1.899281074,1474.854126,0
403420,Glendale Elementary District,4,AZ,-1.516311457,-1.770088583,1472.489624,0
2007950,Kansas City,20,KS,-1.412520377,-1.975987028,1471.170776,0
5302400,Edmonds School District,53,WA,0.658473926,0.616704078,1470.116699,0
4834440,Pearland ISD,48,TX,1.400695387,1.284076977,1465.639526,0
511850,Pulaski Co. Spec. School Dist.,5,AR,0.33958407,-0.833066807,1465.528687,0
4843470,Tyler ISD,48,TX,-0.190188693,-0.65784628,1463.988403,0
609640,Conejo Valley Unified,6,CA,1.44169614,0.933691845,1455.973022,0
5512360,Racine School District,55,WI,-0.219061442,-1.303904936,1455.861694,0
5305910,Northshore School District,53,WA,1.49558833,1.875064259,1455.416626,0
3703780,Randolph County Schools,37,NC,-0.181420954,-0.158085222,1450.84375,0
4809670,Beaumont ISD,48,TX,-0.811212676,-0.708400629,1446.360474,0
1810290,South Bend Community Sch Corp,18,IN,-0.658283099,-0.863540398,1435.494629,0
629940,Pasadena Unified,6,CA,0.910547851,-1.158045299,1431.256714,0
636840,Simi Valley Unified,6,CA,1.140184019,-0.044099744,1426.270264,0
4814730,Comal ISD,48,TX,1.162231796,0.758283876,1419.488403,0
2908370,Ft. Zumwalt R-II,29,MO,1.234864099,0.681284412,1416.652222,0
2616440,Grand Rapids Public Schools,26,MI,-1.054537497,-2.231091826,1413.223389,0
1710200,Cicero SD 99,17,IL,-1.03366257,-1.966103015,1412.787231,0
1001300,Red Clay Consolidated School District,10,DE,0.43696283,-0.104792078,1410.617065,0
2922800,North Kansas City 74,29,MO,0.462133269,0.229469108,1410.228271,0
5302670,Everett School District,53,WA,0.361147709,1.261292682,1407.233276,0
2913830,Hazelwood,29,MO,-0.293502232,-0.769465878,1401.054321,0
4808090,Alvin ISD,48,TX,0.616263585,0.195860049,1397.976685,0
4503870,York 03,45,SC,-0.215196709,-0.324742058,1395.520874,0
4833180,Northwest ISD,48,TX,1.359888957,0.856917385,1393.058105,0
4202280,Allentown City SD,42,PA,-1.740655426,-1.569292565,1390.763428,0
602850,Antioch Unified,6,CA,-0.059062538,-1.666862878,1389.602905,0
4844960,Weslaco ISD,48,TX,-1.878699864,-0.450200543,1386.674438,0
4822530,Harlingen CISD,48,TX,-0.983860458,-0.35617875,1379.670532,0
102220,Madison County,1,AL,0.740847636,0.268220404,1378.635376,0
5101830,Hanover CO Pblc Schs,51,VA,1.263745368,1.152356204,1377.4375,0
408310,Tempe School District,4,AZ,-0.360737423,-0.785963805,1372.8125,0
2201740,Terrebonne Parish,22,LA,-0.334699347,-0.678216409,1365.895874,0
5300480,Bethel School District,53,WA,0.27605339,0.024731481,1361.650024,0
1730420,Palatine CCSD 15,17,IL,1.078857083,1.150217309,1361.319092,0
904830,Waterbury School District,9,CT,-1.581622256,-1.609187411,1357.880981,0
626640,Napa Valley Unified,6,CA,0.783248644,-0.827253462,1356.675659,0
103390,Tuscaloosa County,1,AL,0.331175615,-0.826193211,1356.635376,0
602310,Alum Rock Union Elementary,6,CA,-0.218184212,-1.351933111,1356.445923,0
2733810,South Washington County School Dist,27,MN,1.462687688,1.520415611,1351.8125,0
4025290,Putnam City,40,OK,0.046067763,-0.361443513,1348.182739,0
2918300,Lee'S Summit R-VII,29,MO,1.207113519,0.927223852,1345.293457,0
4817700,Eagle Mt-Saginaw ISD,48,TX,0.857405074,0.157784213,1345.290649,0
1740070,Valley View CUSD 365U,17,IL,0.542402818,-0.352761633,1341.308472,0
4900120,Cache District,49,UT,1.137150537,1.328079435,1340.644409,0
5303750,Issaquah School District,53,WA,1.834893605,2.23424236,1339.783325,0
3703270,Nash-Rocky Mount Schools,37,NC,-0.863811074,-0.712674588,1335.510376,0
3904611,Lakota Local,39,OH,1.550824474,1.863679716,1332.684204,0
1200930,Indian River,12,FL,-0.036149805,0.081904263,1324.55957,0
5400060,Berkeley County Schools,54,WV,0.007549161,-0.497341951,1324.556763,0
1730270,Oswego CUSD 308,17,IL,1.358451196,1.064084919,1324.393677,0
4220040,Reading SD,42,PA,-3.066917986,-1.765007767,1323.828003,0
802580,Brighton School District No. 27J,8,CO,1.104638597,0.098598462,1322.953491,0
4817390,Donna ISD,48,TX,-2.396992219,-1.413898144,1322.37207,0
404380,Litchfield Elementary District,4,AZ,0.975260045,0.405521763,1321.15625,0
1201290,Martin,12,FL,0.430033486,0.654397225,1316.620728,0
2602820,Ann Arbor Public Schools,26,MI,1.188090178,1.754944453,1316.052124,0
1727710,Naperville CUSD 203,17,IL,1.730365074,2.111075733,1309.96814,0
3700690,Catawba County Schools,37,NC,0.07646894,0.375711922,1308.729126,0
5300390,Bellevue School District,53,WA,1.62258302,2.11179649,1305.466675,0
2923580,Parkway C-2,29,MO,1.714964795,1.478520502,1304.554321,0
1602340,Nampa School District,16,ID,-0.409643746,-0.297731722,1294.05957,0
3500010,Rio Rancho Public Schools,35,NM,0.496086831,0.182537533,1289.25,0
640980,Ventura Unified,6,CA,0.603993688,-0.380845833,1288.081055,0
4502820,Lexington 05,45,SC,1.014238814,0.994879466,1285.53125,0
806120,"Pueblo, School District No. 60, In The County Of Pueblo And",8,CO,-1.112132617,-0.335470443,1285.186035,0
5303540,Highline School District,53,WA,-0.2271586,-0.381458425,1282.883301,0
4005490,Broken Arrow,40,OK,0.866010198,-0.022530567,1278.063843,0
3416230,Toms River Regional,34,NJ,0.762501427,1.035775526,1277.918945,0
200510,Matanuska-Susitna Borough School District,2,AK,0.457266651,0.142282729,1274.714233,0
2901000,Columbia 93,29,MO,0.605214387,-0.067482388,1270.043457,0
4104740,Eugene SD 4J,41,OR,0.013630156,0.563789393,1269.790283,0
400680,Amphitheater Unified District,4,AZ,0.159893005,0.24273459,1266.8125,0
1741250,Waukegan CUSD 60,17,IL,-0.871745146,-1.539312736,1258.364746,0
1801200,Carmel Clay Schools,18,IN,1.98875855,2.701402261,1257.6875,0
